#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus tag,Protein product,Length,Protein name
Un,NW_008751647.1,449812,450441,-,20306317,HMPREF1120_01678,XP_009153947.1,209,hypothetical protein HMPREF1120_01678
Un,NW_008751647.1,449812,450441,-,20306317,HMPREF1120_01678,XP_009153948.1,209,hypothetical protein; variant
Un,NW_008751647.1,451664,452999,+,20306318,HMPREF1120_01679,XP_009153949.1,426,hypothetical protein HMPREF1120_01679
Un,NW_008751647.1,455560,460712,+,20306319,HMPREF1120_01680,XP_009153950.1,1693,ABC drug exporter AbcA
Un,NW_008751647.1,461157,465985,-,20306320,HMPREF1120_01681,XP_009153951.1,1586,ABC drug exporter AtrF
Un,NW_008751647.1,467799,469440,-,20306321,HMPREF1120_01682,XP_009153952.1,443,hypothetical protein HMPREF1120_01682
Un,NW_008751647.1,471441,473316,-,20306322,HMPREF1120_01683,XP_009153953.1,608,hypothetical protein HMPREF1120_01683
Un,NW_008751647.1,478896,480231,+,20306324,HMPREF1120_01685,XP_009153955.1,425,hypothetical protein HMPREF1120_01685
Un,NW_008751647.1,480356,481781,-,20306323,HMPREF1120_01684,XP_009153954.1,444,valine-pyruvate aminotransferase
Un,NW_008751647.1,483506,485338,+,20306325,HMPREF1120_01686,XP_009153956.1,571,AAT family amino acid transporter
Un,NW_008751647.1,485897,486997,-,20306326,HMPREF1120_01687,XP_009153957.1,366,hypothetical protein HMPREF1120_01687
Un,NW_008751647.1,489102,490761,-,20306327,HMPREF1120_01688,XP_009153958.1,466,26S protease regulatory subunit 6A
Un,NW_008751647.1,492130,493540,-,20306328,HMPREF1120_01689,XP_009153959.1,452,hypothetical protein HMPREF1120_01689
Un,NW_008751647.1,497142,498774,-,20306329,HMPREF1120_01690,XP_009153960.1,510,hypothetical protein HMPREF1120_01690
Un,NW_008751647.1,501632,504447,+,20306330,HMPREF1120_01691,XP_009153961.1,918,protein-serine/threonine kinase
Un,NW_008751647.1,505487,505912,-,20306331,HMPREF1120_01692,XP_009153962.1,141,hypothetical protein HMPREF1120_01692
Un,NW_008751647.1,507750,511022,-,20306332,HMPREF1120_01693,XP_009153963.1,1090,isoleucyl-tRNA synthetase
Un,NW_008751647.1,511400,512872,+,20306333,HMPREF1120_01694,XP_009153964.1,490,seryl-tRNA synthetase
Un,NW_008751647.1,514029,515240,-,20306334,HMPREF1120_01695,XP_009153965.1,403,phosphatidate cytidylyltransferase
Un,NW_008751647.1,515972,517927,+,20306335,HMPREF1120_01696,XP_009153966.1,651,ATP-dependent rRNA helicase spb4
Un,NW_008751647.1,517982,521329,-,20306336,HMPREF1120_01697,XP_009153967.1,1090,hypothetical protein HMPREF1120_01697
Un,NW_008751647.1,522799,523257,-,20306337,HMPREF1120_01698,XP_009153968.1,152,hypothetical protein HMPREF1120_01698
Un,NW_008751647.1,528026,529678,+,20306338,HMPREF1120_01699,XP_009153969.1,532,hypothetical protein HMPREF1120_01699
Un,NW_008751647.1,531006,533134,+,20306339,HMPREF1120_01700,XP_009153970.1,465,formyl-CoA transferase
Un,NW_008751647.1,534128,534970,-,20306340,HMPREF1120_01701,XP_009153971.1,280,riboflavin synthase alpha chain
Un,NW_008751647.1,535250,536590,-,20306341,HMPREF1120_01702,XP_009153972.1,446,salicylate hydroxylase
Un,NW_008751647.1,539427,539735,-,20306342,HMPREF1120_01703,XP_009153973.1,102,hypothetical protein HMPREF1120_01703
Un,NW_008751647.1,540507,543734,+,20306343,HMPREF1120_01704,XP_009153974.1,1075,hypothetical protein HMPREF1120_01704
Un,NW_008751647.1,544356,546040,-,20306344,HMPREF1120_01705,XP_009153975.1,516,MFS transporter; SP family; sugar:H+ symporter
Un,NW_008751647.1,544356,546040,-,20306344,HMPREF1120_01705,XP_009153976.1,516,MFS transporter; SP family; sugar:H+ symporter; variant 2
Un,NW_008751647.1,544356,546040,-,20306344,HMPREF1120_01705,XP_009153977.1,516,MFS transporter; SP family; sugar:H+ symporter; variant 1
Un,NW_008751647.1,548424,549347,+,20306345,HMPREF1120_01706,XP_009153978.1,307,UDP-glucose 4-epimerase
Un,NW_008751647.1,550031,552458,+,20306346,HMPREF1120_01707,XP_009153979.1,789,31 glucosidase
Un,NW_008751647.1,553639,556921,-,20306347,HMPREF1120_01708,XP_009153980.1,1075,5\'-3\' exoribonculease Dhp1
Un,NW_008751647.1,557476,559293,+,20306348,HMPREF1120_01709,XP_009153981.1,605,GTP-binding protein
Un,NW_008751647.1,559714,560679,-,20306349,HMPREF1120_01710,XP_009153982.1,321,hypothetical protein HMPREF1120_01710
Un,NW_008751647.1,561786,563492,-,20306350,HMPREF1120_01711,XP_009153983.1,487,26S proteasome regulatory subunit N6
Un,NW_008751647.1,564190,565563,+,20306351,HMPREF1120_01712,XP_009153984.1,457,phosphoglycerate mutase
Un,NW_008751647.1,565981,568047,+,20306352,HMPREF1120_01713,XP_009153985.1,688,hypothetical protein HMPREF1120_01713
Un,NW_008751647.1,568549,569488,-,20306353,HMPREF1120_01714,XP_009153986.1,240,hypothetical protein HMPREF1120_01714
Un,NW_008751647.1,570403,572984,-,20306354,HMPREF1120_01715,XP_009153987.1,596,MFS transporter; DHA1 family; multidrug resistance protein
Un,NW_008751647.1,573661,575899,-,20306355,HMPREF1120_01716,XP_009153988.1,563,serine/threonine kinase 16
Un,NW_008751647.1,576470,578806,-,20306356,HMPREF1120_01717,XP_009153989.1,759,early growth response protein
Un,NW_008751647.1,579800,581850,+,20306357,HMPREF1120_01718,XP_009153990.1,631,monooxygenase
Un,NW_008751647.1,584425,588387,-,20306358,HMPREF1120_01719,XP_009153991.1,1279,sensor histidine kinase/response regulator
Un,NW_008751647.1,589870,591798,+,20306359,HMPREF1120_01720,XP_009153992.1,642,hypothetical protein HMPREF1120_01720
Un,NW_008751647.1,593327,594297,-,20306360,HMPREF1120_01721,XP_009153993.1,302,ankyrin
Un,NW_008751647.1,594920,596341,+,20306361,HMPREF1120_01722,XP_009153994.1,473,DNA-directed RNA polymerase
Un,NW_008751647.1,596874,597767,+,20306362,HMPREF1120_01723,XP_009153995.1,297,hypothetical protein HMPREF1120_01723
Un,NW_008751647.1,599007,600710,-,20306363,HMPREF1120_01724,XP_009153996.1,567,hypothetical protein HMPREF1120_01724
Un,NW_008751647.1,602658,604133,+,20306364,HMPREF1120_01725,XP_009153997.1,491,lipase/esterase
Un,NW_008751647.1,605548,606162,+,20306365,HMPREF1120_01726,XP_009153998.1,204,hypothetical protein HMPREF1120_01726
Un,NW_008751647.1,607133,611093,+,20306366,HMPREF1120_01727,XP_009153999.1,1098,hypothetical protein HMPREF1120_01727
Un,NW_008751647.1,611967,614147,-,20306367,HMPREF1120_01728,XP_009154000.1,700,hypothetical protein HMPREF1120_01728
Un,NW_008751647.1,615376,616974,-,20306368,HMPREF1120_01729,XP_009154001.1,532,MFS transporter; DHA2 family; multidrug resistance protein
Un,NW_008751647.1,617530,619743,-,20306369,HMPREF1120_01730,XP_009154002.1,737,hypothetical protein HMPREF1120_01730
Un,NW_008751647.1,620819,621917,-,20306370,HMPREF1120_01731,XP_009154003.1,292,3-oxoacyl
Un,NW_008751647.1,622451,623919,-,20306371,HMPREF1120_01732,XP_009154004.1,445,hypothetical protein HMPREF1120_01732
Un,NW_008751647.1,624855,627269,-,20306372,HMPREF1120_01733,XP_009154005.1,771,hypothetical protein HMPREF1120_01733
Un,NW_008751647.1,627654,628727,+,20306373,HMPREF1120_01734,XP_009154006.1,357,hypothetical protein HMPREF1120_01734
Un,NW_008751647.1,628870,629446,-,20306374,HMPREF1120_01735,XP_009154007.1,174,hypothetical protein HMPREF1120_01735
Un,NW_008751647.1,630709,632500,+,20306375,HMPREF1120_01736,XP_009154008.1,562,hypothetical protein HMPREF1120_01736
Un,NW_008751647.1,632784,633623,-,20306376,HMPREF1120_01737,XP_009154009.1,173,dihydrofolate reductase
Un,NW_008751647.1,634458,637589,+,20306377,HMPREF1120_01738,XP_009154010.1,1043,hypothetical protein HMPREF1120_01738
Un,NW_008751647.1,638946,640073,+,20306378,HMPREF1120_01739,XP_009154011.1,375,hypothetical protein HMPREF1120_01739
Un,NW_008751647.1,641618,642808,+,20306379,HMPREF1120_01740,XP_009154012.1,396,hypothetical protein HMPREF1120_01740
Un,NW_008751647.1,644972,646286,+,20306380,HMPREF1120_01741,XP_009154013.1,382,mannose-1-phosphate guanyltransferase
Un,NW_008751647.1,647427,649507,+,20306381,HMPREF1120_01742,XP_009154014.1,660,transcriptional regulatory protein GAL4
Un,NW_008751647.1,650849,652735,+,20306382,HMPREF1120_01743,XP_009154015.1,520,MFS transporter; SP family; sugar:H+ symporter
Un,NW_008751647.1,653699,657328,-,20306383,HMPREF1120_01744,XP_009154016.1,1209,hypothetical protein HMPREF1120_01744
Un,NW_008751647.1,658904,660635,+,20306384,HMPREF1120_01745,XP_009154017.1,510,chlorohydrolase
Un,NW_008751647.1,661113,661937,-,20306385,HMPREF1120_01746,XP_009154018.1,274,phosphoglycerate mutase
Un,NW_008751647.1,663469,667295,-,20306386,HMPREF1120_01747,XP_009154019.1,1258,hypothetical protein HMPREF1120_01747
Un,NW_008751647.1,668162,669972,+,20306387,HMPREF1120_01748,XP_009154020.1,502,hypothetical protein HMPREF1120_01748
Un,NW_008751647.1,670744,672351,-,20306388,HMPREF1120_01749,XP_009154021.1,535,hypothetical protein HMPREF1120_01749
Un,NW_008751647.1,675056,676261,-,20306389,HMPREF1120_01750,XP_009154022.1,381,chromosome transmission fidelity protein 18
Un,NW_008751647.1,676667,681406,-,20306390,HMPREF1120_01751,XP_009154023.1,1492,hypothetical protein HMPREF1120_01751
Un,NW_008751647.1,682830,687192,+,20306391,HMPREF1120_01752,XP_009154024.1,1443,hypothetical protein HMPREF1120_01752
Un,NW_008751647.1,688240,689316,+,20306392,HMPREF1120_01753,XP_009154025.1,358,thiamine pyrophosphokinase
Un,NW_008751647.1,689977,693795,-,20306393,HMPREF1120_01754,XP_009154026.1,1130,hypothetical protein HMPREF1120_01754
Un,NW_008751647.1,694413,695634,-,20306394,HMPREF1120_01755,XP_009154027.1,389,hypothetical protein HMPREF1120_01755
Un,NW_008751647.1,696506,698064,+,20306395,HMPREF1120_01756,XP_009154028.1,501,hypothetical protein HMPREF1120_01756
Un,NW_008751647.1,699200,700436,+,20306396,HMPREF1120_01757,XP_009154029.1,350,electron transfer flavoprotein alpha subunit
Un,NW_008751647.1,701104,702313,+,20306397,HMPREF1120_01758,XP_009154030.1,377,hypothetical protein HMPREF1120_01758
Un,NW_008751647.1,706213,707766,+,20306398,HMPREF1120_01759,XP_009154031.1,475,MFS transporter; MCP family; solute carrier family 16 (monocarboxylic acid transporters); member 10
Un,NW_008751647.1,708282,709424,-,20306399,HMPREF1120_01760,XP_009154032.1,380,hypothetical protein HMPREF1120_01760
Un,NW_008751647.1,716115,716567,-,20306400,HMPREF1120_01761,XP_009154033.1,150,hypothetical protein HMPREF1120_01761
Un,NW_008751647.1,719028,719825,+,20306401,HMPREF1120_01762,XP_009154034.1,265,hypothetical protein HMPREF1120_01762
Un,NW_008751647.1,722108,723495,+,20306402,HMPREF1120_01763,XP_009154035.1,445,1;3-beta-glucanosyltransferase gel1
Un,NW_008751647.1,724273,725106,-,20306403,HMPREF1120_01764,XP_009154036.1,215,methylated-DNA
Un,NW_008751647.1,726033,726491,+,20306404,HMPREF1120_01765,XP_009154037.1,101,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 7
Un,NW_008751647.1,727809,730241,+,20306405,HMPREF1120_01766,XP_009154038.1,730,glutamate-cysteine ligase
Un,NW_008751647.1,730778,733078,+,20306406,HMPREF1120_01767,XP_009154039.1,766,hypothetical protein HMPREF1120_01767
Un,NW_008751647.1,733677,738673,-,20306407,HMPREF1120_01768,XP_009154040.1,1624,pentafunctional AROM polypeptide
Un,NW_008751647.1,740339,741298,-,20306408,HMPREF1120_01769,XP_009154041.1,319,hypothetical protein HMPREF1120_01769
Un,NW_008751647.1,743903,746050,+,20306409,HMPREF1120_01770,XP_009154042.1,715,hypothetical protein HMPREF1120_01770
Un,NW_008751647.1,746207,747223,-,20306410,HMPREF1120_01771,XP_009154043.1,338,hypothetical protein HMPREF1120_01771
Un,NW_008751647.1,747770,748895,+,20306411,HMPREF1120_01772,XP_009154044.1,345,MC family mitochondrial carrier protein
Un,NW_008751647.1,749406,750221,+,20306412,HMPREF1120_01773,XP_009154045.1,271,hypothetical protein HMPREF1120_01773
Un,NW_008751647.1,751241,753349,+,20306413,HMPREF1120_01774,XP_009154046.1,702,NAD+ kinase
Un,NW_008751647.1,754026,754730,-,20306414,HMPREF1120_01775,XP_009154047.1,234,hypothetical protein HMPREF1120_01775
Un,NW_008751647.1,755101,756415,+,20306415,HMPREF1120_01776,XP_009154048.1,400,ATP-dependent RNA helicase fal1
Un,NW_008751647.1,757624,759100,-,20306416,HMPREF1120_01777,XP_009154049.1,362,hypothetical protein HMPREF1120_01777
Un,NW_008751647.1,760828,762578,+,20306417,HMPREF1120_01778,XP_009154050.1,544,hypothetical protein HMPREF1120_01778
Un,NW_008751647.1,763027,763843,-,20306418,HMPREF1120_01779,XP_009154051.1,244,hypothetical protein HMPREF1120_01779
Un,NW_008751647.1,765021,765918,+,20306419,HMPREF1120_01780,XP_009154052.1,287,MFS transporter; SIT family; siderophore-iron:H+ symporter
Un,NW_008751647.1,766532,767914,+,20306420,HMPREF1120_01781,XP_009154053.1,373,hypothetical protein HMPREF1120_01781
Un,NW_008751647.1,768300,770150,-,20306421,HMPREF1120_01782,XP_009154054.1,616,flavin containing amine oxidase
Un,NW_008751647.1,770558,771282,+,20306422,HMPREF1120_01783,XP_009154055.1,221,dynactin 5
Un,NW_008751647.1,771422,772546,-,20306423,HMPREF1120_01784,XP_009154056.1,374,hypothetical protein HMPREF1120_01784
Un,NW_008751647.1,773512,774381,-,20306424,HMPREF1120_01785,XP_009154057.1,289,hypothetical protein HMPREF1120_01785
Un,NW_008751647.1,778385,779704,+,20306425,HMPREF1120_01786,XP_009154058.1,439,G1/S-specific cyclin PLC2
Un,NW_008751647.1,780828,781987,-,20306426,HMPREF1120_01787,XP_009154059.1,338,hypothetical protein HMPREF1120_01787
Un,NW_008751647.1,782768,783976,-,20306427,HMPREF1120_01788,XP_009154060.1,402,hypothetical protein HMPREF1120_01788
Un,NW_008751647.1,787212,789643,-,20306428,HMPREF1120_01789,XP_009154061.1,715,hypothetical protein HMPREF1120_01789
Un,NW_008751647.1,792799,793974,+,20306429,HMPREF1120_01790,XP_009154062.1,391,UDP-N-acetyl-D-mannosamine 6-dehydrogenase
Un,NW_008751647.1,795646,798222,+,20306430,HMPREF1120_01791,XP_009154063.1,800,chitin synthase
Un,NW_008751647.1,798732,799316,-,20306431,HMPREF1120_01792,XP_009154064.1,194,peroxin-4
Un,NW_008751647.1,799961,801367,+,20306432,HMPREF1120_01793,XP_009154065.1,468,endonuclease III
Un,NW_008751647.1,802507,803745,+,20306433,HMPREF1120_01794,XP_009154066.1,412,actin cytoskeleton-regulatory complex protein end3
Un,NW_008751647.1,804894,809546,+,20306434,HMPREF1120_01795,XP_009154067.1,1533,hypothetical protein HMPREF1120_01795
Un,NW_008751647.1,809794,811202,-,20306435,HMPREF1120_01796,XP_009154068.1,329,hypothetical protein HMPREF1120_01796
Un,NW_008751647.1,813849,816281,+,20306436,HMPREF1120_01797,XP_009154069.1,810,hypothetical protein HMPREF1120_01797
Un,NW_008751647.1,817400,818806,-,20306437,HMPREF1120_01798,XP_009154070.1,424,hypothetical protein HMPREF1120_01798
Un,NW_008751647.1,819725,821336,+,20306438,HMPREF1120_01799,XP_009154071.1,515,cysteine desulfurase
Un,NW_008751647.1,821492,822710,-,20306439,HMPREF1120_01800,XP_009154072.1,366,L-iditol 2-dehydrogenase
Un,NW_008751647.1,821492,822394,-,20306439,HMPREF1120_01800,XP_009154073.1,300,L-iditol 2-dehydrogenase; variant
Un,NW_008751647.1,823491,825032,+,20306440,HMPREF1120_01801,XP_009154074.1,513,hypothetical protein HMPREF1120_01801
Un,NW_008751647.1,825927,827528,+,20306441,HMPREF1120_01802,XP_009154075.1,515,indoleamine 2;3-dioxygenase
Un,NW_008751647.1,830218,835002,+,20306442,HMPREF1120_01803,XP_009154076.1,1594,hypothetical protein HMPREF1120_01803
Un,NW_008751647.1,835997,838199,-,20306443,HMPREF1120_01804,XP_009154077.1,677,TSG101 protein
Un,NW_008751647.1,838648,839257,-,20306444,HMPREF1120_01805,XP_009154078.1,180,hypothetical protein HMPREF1120_01805
Un,NW_008751647.1,839769,841025,-,20306445,HMPREF1120_01806,XP_009154079.1,418,hypothetical protein HMPREF1120_01806
Un,NW_008751647.1,841908,843172,-,20306446,HMPREF1120_01807,XP_009154080.1,353,guanine nucleotide-binding protein subunit alpha
Un,NW_008751647.1,848381,849346,+,20306447,HMPREF1120_01808,XP_009154081.1,321,hypothetical protein HMPREF1120_01808
Un,NW_008751647.1,849525,850635,+,20306448,HMPREF1120_01809,XP_009154082.1,351,hypothetical protein HMPREF1120_01809
Un,NW_008751647.1,851274,852050,+,20306449,HMPREF1120_01810,XP_009154083.1,258,hypothetical protein HMPREF1120_01810
Un,NW_008751647.1,853839,855958,+,20306450,HMPREF1120_01811,XP_009154084.1,587,NCS1 family nucleobase:cation symporter-1
Un,NW_008751647.1,856712,858567,+,20306451,HMPREF1120_01812,XP_009154085.1,600,alpha-1;2-mannosyltransferase
Un,NW_008751647.1,859112,860497,+,20306452,HMPREF1120_01813,XP_009154086.1,461,alpha-1;2-mannosyltransferase
Un,NW_008751647.1,861326,863062,-,20306453,HMPREF1120_01814,XP_009154087.1,556,hypothetical protein HMPREF1120_01814
Un,NW_008751647.1,863903,864872,-,20306454,HMPREF1120_01815,XP_009154088.1,281,hypothetical protein HMPREF1120_01815
Un,NW_008751647.1,865543,866071,-,20306455,HMPREF1120_01816,XP_009154089.1,136,histone H3
Un,NW_008751647.1,866893,867312,+,20306456,HMPREF1120_01817,XP_009154090.1,103,hypothetical protein HMPREF1120_01817
Un,NW_008751647.1,872322,873950,+,20306457,HMPREF1120_01818,XP_009154091.1,542,26S proteasome regulatory subunit N4
Un,NW_008751647.1,875365,876702,-,20306458,HMPREF1120_01819,XP_009154092.1,445,hypothetical protein HMPREF1120_01819
Un,NW_008751647.1,877362,878300,-,20306459,HMPREF1120_01820,XP_009154093.1,312,hypothetical protein HMPREF1120_01820
Un,NW_008751647.1,882173,882966,-,20306460,HMPREF1120_01821,XP_009154094.1,243,hypothetical protein HMPREF1120_01821
Un,NW_008751647.1,887172,888962,-,20306461,HMPREF1120_01822,XP_009154095.1,596,hypothetical protein HMPREF1120_01822
Un,NW_008751647.1,889470,891940,-,20306462,HMPREF1120_01823,XP_009154096.1,770,mitotic spindle assembly checkpoint protein MAD1
Un,NW_008751647.1,892304,893416,+,20306463,HMPREF1120_01824,XP_009154097.1,370,hypothetical protein HMPREF1120_01824
Un,NW_008751647.1,893769,894854,+,20306464,HMPREF1120_01825,XP_009154098.1,361,homoserine dehydrogenase
Un,NW_008751647.1,894997,896424,-,20306465,HMPREF1120_01826,XP_009154099.1,409,hypothetical protein HMPREF1120_01826
Un,NW_008751647.1,897022,901386,+,20306466,HMPREF1120_01827,XP_009154100.1,1454,autophagy-like protein 11
Un,NW_008751647.1,904065,904545,+,20306467,HMPREF1120_01828,XP_009154101.1,102,non-histone chromosomal protein 6
Un,NW_008751647.1,906073,908073,+,20306468,HMPREF1120_01829,XP_009154102.1,517,hypothetical protein HMPREF1120_01829
Un,NW_008751647.1,908761,910503,+,20306469,HMPREF1120_01830,XP_009154103.1,537,hypothetical protein HMPREF1120_01830
Un,NW_008751647.1,911169,913332,+,20306470,HMPREF1120_01831,XP_009154104.1,573,endo-1;3(4)-beta-glucanase
Un,NW_008751647.1,913523,914104,+,20306471,HMPREF1120_01832,XP_009154105.1,193,hypothetical protein HMPREF1120_01832
Un,NW_008751647.1,916982,918742,-,20306472,HMPREF1120_01833,XP_009154106.1,586,hypothetical protein HMPREF1120_01833
Un,NW_008751647.1,919598,921466,-,20306473,HMPREF1120_01834,XP_009154107.1,622,serine/threonine protein kinase
Un,NW_008751647.1,922245,923081,+,20306474,HMPREF1120_01835,XP_009154108.1,257,dihydroneopterin aldolase
Un,NW_008751647.1,923097,925461,-,20306475,HMPREF1120_01836,XP_009154109.1,768,DNA excision repair protein ERCC-5
Un,NW_008751647.1,926069,927658,+,20306476,HMPREF1120_01837,XP_009154110.1,529,hypothetical protein HMPREF1120_01837
Un,NW_008751647.1,928066,929427,+,20306477,HMPREF1120_01838,XP_009154111.1,385,hypothetical protein HMPREF1120_01838
Un,NW_008751647.1,930320,931840,-,20306478,HMPREF1120_01839,XP_009154112.1,506,trimethyllysine dioxygenase
Un,NW_008751647.1,934599,936629,-,20306479,HMPREF1120_01840,XP_009154113.1,676,hypothetical protein HMPREF1120_01840
Un,NW_008751647.1,934599,936464,-,20306479,HMPREF1120_01840,XP_009154114.1,621,hypothetical protein; variant
Un,NW_008751647.1,938093,938575,-,20306480,HMPREF1120_01841,XP_009154115.1,160,hypothetical protein HMPREF1120_01841
Un,NW_008751647.1,939478,941348,-,20306481,HMPREF1120_01842,XP_009154116.1,550,cytochrome P450
Un,NW_008751647.1,943300,944073,-,20306482,HMPREF1120_01843,XP_009154117.1,257,hypothetical protein HMPREF1120_01843
